id,date,price,lat,lon
680,3/26,266.76,40.837251,-73.947664
681,3/26,266.76,40.636045,-73.890677
682,3/26,266.76,40.636045,-73.890677
683,3/26,266.76,40.636045,-73.890677
684,3/26,266.76,40.644829,-73.905523
685,3/26,266.76,40.578224,-74.000836
686,3/27,266.64,40.616274,-73.916903
687,3/27,266.64,40.616274,-73.916903
688,3/27,266.64,40.696914,-73.744466
689,3/27,266.64,40.696914,-73.744466
690,3/27,266.64,40.696914,-73.744466
691,3/27,266.64,40.688182,-73.807031
692,3/27,266.64,40.688182,-73.807031
693,3/27,266.64,40.654188,-73.912472
694,3/27,266.64,40.654188,-73.912472
695,3/28,266.66,40.884682,-73.889858
696,3/28,266.66,40.650391,-73.958709
697,3/28,266.66,40.642571,-74.086543
698,3/28,266.66,40.690016,-73.959889
699,3/28,266.66,40.690016,-73.959889
700,3/28,266.66,40.756268,-73.943799
701,3/28,266.66,40.817894,-73.867284
702,3/28,266.66,40.817894,-73.867284
703,3/28,266.66,40.725250,-73.972739
704,3/28,266.66,40.725250,-73.972739
705,3/28,266.66,40.656799,-73.953446
706,3/28,266.66,40.673365,-73.908436
707,3/28,266.66,40.673365,-73.908436
708,3/28,266.66,40.673365,-73.908436
709,3/28,266.66,40.673365,-73.908436
710,3/28,266.66,40.775615,-73.944315
711,3/29,266.64,40.822394,-73.940193
712,3/29,266.64,40.822394,-73.940193
713,3/29,266.64,40.884682,-73.889858
714,3/29,266.64,40.882300,-73.891534
715,3/29,266.64,40.882300,-73.891534
716,3/29,266.64,40.816404,-73.954645
717,3/29,266.64,40.636984,-74.134092
718,3/30,266.54,40.834842,-73.907488
719,3/30,266.54,40.832929,-73.908424
720,3/30,266.54,40.639096,-74.133884
721,3/30,266.54,40.639096,-74.133884
722,3/30,266.54,40.821821,-73.903748
723,3/31,266.57,40.712296,-73.989411
724,3/31,266.57,41.189603,-73.959895
725,3/31,266.57,41.189603,-73.959895
726,4/1,266.54,40.665112,-73.958037
727,4/1,266.54,40.745820,-73.901087
728,4/1,266.54,40.745820,-73.901087
729,4/1,266.54,40.632989,-74.114146
730,4/1,266.54,40.632989,-74.114146
731,4/1,266.54,40.631959,-74.122793
732,4/1,266.54,40.618219,-73.958139
733,4/1,266.54,40.849036,-73.920664
734,4/1,266.54,40.849036,-73.920664
735,4/1,266.54,40.849036,-73.920664
736,4/1,266.54,40.684189,-73.989181
737,4/1,266.54,40.684189,-73.989181
738,4/1,266.54,40.833349,-73.888199
739,4/1,266.54,40.633504,-73.882965
740,4/1,266.54,40.633504,-73.882965
741,4/1,266.54,40.714092,-74.008044
742,4/2,266.6,40.703586,-74.011643
743,4/2,266.6,40.573132,-74.117460
744,4/2,266.6,40.674794,-73.937503
745,4/2,266.6,40.674794,-73.937503
746,4/2,266.6,40.674794,-73.937503
747,4/2,266.6,40.818242,-73.849635
748,4/2,266.6,40.573613,-74.000675
749,4/2,266.6,40.573613,-74.000675
750,4/3,266.63,40.699227,-73.986868
751,4/3,266.63,40.699227,-73.986868
752,4/3,266.63,40.699227,-73.986868
753,4/3,266.63,40.700634,-73.984823
754,4/3,266.63,40.635743,-74.083731
755,4/3,266.63,40.573132,-74.117460
756,4/3,266.63,40.869610,-73.851975
757,4/3,266.63,40.870908,-73.853980
758,4/3,266.63,40.820031,-73.920043
759,4/3,266.63,40.851918,-73.883869
760,4/4,266.57,40.751692,-73.703028
761,4/4,266.57,40.751692,-73.703028
762,4/4,266.57,40.751692,-73.703028
763,4/4,266.57,40.703006,-73.938315
764,4/4,266.57,40.658891,-73.920922
765,4/4,266.57,40.672214,-73.740659
766,4/4,266.57,40.672214,-73.740659
767,4/4,266.57,40.631604,-74.160369
768,4/4,266.57,40.637932,-74.144802
769,4/4,266.57,40.694982,-73.974009
770,4/4,266.57,40.797208,-73.963809
771,4/4,266.57,40.797208,-73.963809
772,4/4,266.57,40.592730,-73.798061
773,4/4,266.57,40.592730,-73.798061
774,4/4,266.57,40.592730,-73.798061
775,4/4,266.57,40.592730,-73.798061
776,4/5,266.56,40.619909,-73.993093
777,4/5,266.56,40.863010,-73.921998
778,4/5,266.56,40.757137,-73.827088
779,4/5,266.56,40.757137,-73.827088
780,4/5,266.56,40.812085,-73.937772
781,4/6,266.66,40.600677,-73.984558
782,4/6,266.66,40.600677,-73.984558
783,4/6,266.66,40.600677,-73.984558
784,4/6,266.66,40.600677,-73.984558
785,4/6,266.66,40.600677,-73.984558
786,4/6,266.66,40.760107,-73.917673
787,4/6,266.66,40.799943,-73.940672
788,4/6,266.66,40.666906,-73.909011
789,4/6,266.66,40.666906,-73.909011
790,4/6,266.66,40.637299,-74.115012
791,4/6,266.66,40.637299,-74.115012
792,4/6,266.66,40.760107,-73.917673
793,4/6,266.66,40.640453,-74.087956
794,4/7,266.66,40.640453,-74.087956
795,4/7,266.66,40.760989,-73.824422
796,4/7,266.66,40.703586,-74.011643
797,4/7,266.66,40.692327,-73.986730
798,4/8,266.61,40.638430,-73.951158
799,4/8,266.61,40.634119,-73.945864
800,4/8,266.61,40.634119,-73.945864
801,4/8,266.61,40.834447,-73.923029
802,4/8,266.61,40.749546,-74.006609
803,4/8,266.61,40.749546,-74.006609
804,4/8,266.61,40.835807,-73.915822
805,4/8,266.61,40.696865,-73.946238
806,4/8,266.61,40.840665,-73.914311
807,4/9,266.71,40.721036,-73.981091
808,4/9,266.71,40.721036,-73.981091
809,4/9,266.71,40.795559,-73.939328
810,4/9,266.71,40.795559,-73.939328
811,4/9,266.71,40.712200,-73.992027
812,4/9,266.71,40.712200,-73.992027
813,4/9,266.71,40.836505,-73.906768
814,4/9,266.71,40.787195,-73.939586
815,4/9,266.71,40.787195,-73.939586
816,4/9,266.71,40.615203,-74.084655
817,4/10,266.64,40.613894,-73.992180
818,4/10,266.64,40.701819,-74.011201
819,4/11,266.63,40.760747,-73.769969
820,4/11,266.63,40.786750,-73.940126
821,4/11,266.63,40.816102,-73.917599
822,4/12,266.61,40.645143,-73.948977
823,4/12,266.61,40.660357,-73.938820
824,4/12,266.61,40.787978,-73.950706
825,4/12,266.61,40.636096,-74.137323
826,4/12,266.61,40.636096,-74.137323
827,4/12,266.61,40.832336,-73.906285
828,4/12,266.61,40.628540,-74.141855
829,4/12,266.61,40.628540,-74.141855
830,4/12,266.61,40.734360,-73.710138
831,4/12,266.61,40.734360,-73.710138
832,4/13,266.63,40.835650,-73.907170
833,4/13,266.63,40.837874,-73.905894
834,4/13,266.63,40.663977,-73.907478
835,4/14,266.68,40.816084,-73.866916
836,4/14,266.68,40.822858,-73.864410
837,4/15,266.73,40.747680,-73.978793
838,4/15,266.73,40.747680,-73.978793
839,4/15,266.73,40.611865,-74.084473
840,4/15,266.73,40.682932,-73.990038
841,4/15,266.73,40.820031,-73.920043
842,4/15,266.73,40.784798,-73.954401
843,4/16,266.69,40.609270,-73.753032
844,4/16,266.69,40.640371,-73.897020
845,4/16,266.69,40.640371,-73.897020
846,4/16,266.69,40.640371,-73.897020
847,4/16,266.69,40.640371,-73.897020
848,4/16,266.69,40.589526,-73.815169
849,4/16,266.69,40.589526,-73.815169
850,4/16,266.69,40.679747,-73.791868
851,4/16,266.69,40.639058,-73.955985
852,4/16,266.69,40.639058,-73.955985
853,4/16,266.69,40.824743,-73.944968
854,4/16,266.69,40.702444,-73.939586
855,4/16,266.69,40.638560,-74.107367
856,4/16,266.69,40.638560,-74.107367
857,4/17,266.58,40.823578,-73.955454
858,4/17,266.58,40.633303,-74.163875
859,4/17,266.58,40.682932,-73.990038
860,4/17,266.58,40.682932,-73.990038
861,4/17,266.58,40.675279,-73.926225
862,4/17,266.58,40.838803,-73.913647
863,4/17,266.58,40.817453,-73.846664
864,4/17,266.58,40.819831,-73.848695
865,4/17,266.58,40.819831,-73.848695
866,4/18,266.57,40.601635,-73.760713
867,4/18,266.57,40.601635,-73.760713
868,4/18,266.57,40.787195,-73.939586
869,4/19,266.6,40.762975,-73.825344
870,4/19,266.6,40.762975,-73.825344
871,4/19,266.6,40.701840,-74.011169
872,4/19,266.6,40.624052,-74.079146
873,4/19,266.6,40.685888,-73.917272
874,4/19,266.6,40.817487,-73.866419
875,4/19,266.6,40.793868,-73.937502
876,4/20,266.73,40.842927,-73.938425
877,4/20,266.73,40.842927,-73.938425
878,4/20,266.73,40.843750,-73.914037
879,4/20,266.73,40.843750,-73.914037
880,4/21,266.7,40.757456,-73.960861
881,4/21,266.7,40.757456,-73.960861
882,4/21,266.7,40.638443,-74.087563
883,4/21,266.7,40.638443,-74.087563
884,4/21,266.7,40.697398,-73.937368
885,4/21,266.7,40.810440,-73.935478
886,4/21,266.7,40.647283,-74.087460
887,4/21,266.7,40.712311,-73.990165
888,4/22,266.69,40.840655,-73.915152
889,4/22,266.69,40.711600,-73.990060
890,4/22,266.69,40.589526,-73.815169
891,4/22,266.69,40.704712,-73.796762
892,4/22,266.69,40.835912,-73.928662
893,4/22,266.69,40.692130,-73.929754
894,4/22,266.69,40.692130,-73.929754
895,4/22,266.69,40.623592,-74.082775
896,4/23,266.7,40.695731,-73.973913
897,4/23,266.7,40.666706,-73.903531
898,4/23,266.7,40.656212,-73.887312
899,4/23,266.7,40.656212,-73.887312
900,4/23,266.7,40.636347,-74.119567
901,4/23,266.7,40.687977,-73.954829
902,4/23,266.7,40.687977,-73.954829
903,4/24,266.69,40.860664,-73.927309
904,4/24,266.69,40.643241,-73.948759
905,4/24,266.69,40.643241,-73.948759
906,4/24,266.69,40.734795,-73.990778
907,4/24,266.69,40.605507,-74.142939
908,4/24,266.69,40.605507,-74.142939
909,4/26,266.58,40.670554,-73.906098
910,4/26,266.58,40.670554,-73.906098
911,4/26,266.58,40.696765,-73.795053
912,4/26,266.58,40.696765,-73.795053
913,4/26,266.58,40.755317,-73.994921
914,4/26,266.58,40.755317,-73.994921
915,4/26,266.58,40.755317,-73.994921
916,4/27,266.62,40.662591,-73.965236
917,4/27,266.62,40.822947,-73.864253
918,4/27,266.62,40.822947,-73.864253
919,4/27,266.62,40.835037,-73.875399
920,4/27,266.62,40.597150,-73.763211
921,4/28,266.65,40.856251,-73.929141
922,4/28,266.65,40.712586,-74.007612
923,4/30,266.59,40.683964,-73.988740
924,5/1,266.6,40.697001,-73.935293
925,5/1,266.6,40.697001,-73.935293
926,5/1,266.6,40.697001,-73.935293
927,5/1,266.6,40.571579,-73.858834
928,5/1,266.6,40.587746,-73.811620
929,5/1,266.6,40.702036,-73.943000
930,5/1,266.6,40.693439,-73.977829
931,5/1,266.6,40.882086,-73.833542
932,5/2,266.61,40.635127,-74.118772
933,5/2,266.61,40.635127,-74.118772
934,5/2,266.61,40.712865,-73.965772
935,5/2,266.61,40.712865,-73.965772
936,5/2,266.61,40.712865,-73.965772
937,5/2,266.61,40.691980,-73.934969
938,5/2,266.61,40.675362,-74.006974
939,5/2,266.61,40.825268,-73.869746
940,5/2,266.61,40.770986,-73.947397
941,5/2,266.61,40.770986,-73.947397
942,5/3,266.59,40.883125,-73.832713
943,5/3,266.59,40.710624,-73.998787
944,5/3,266.59,40.710624,-73.998787
945,5/3,266.59,40.710624,-73.998787
946,5/3,266.59,40.710624,-73.998787
947,5/3,266.59,40.710624,-73.998787
948,5/3,266.59,40.635904,-74.135383
949,5/4,266.57,40.760084,-73.899086
950,5/4,266.57,40.760084,-73.899086
951,5/4,266.57,40.760084,-73.899086
952,5/4,266.57,40.649631,-73.937913
953,5/4,266.57,40.649631,-73.937913
954,5/4,266.57,40.649631,-73.937913
955,5/4,266.57,40.649631,-73.937913
956,5/4,266.57,40.882150,-73.833822
957,5/4,266.57,40.838702,-73.915343
958,5/5,266.6,40.635383,-74.117379
959,5/5,266.6,40.635383,-74.117379
960,5/5,266.6,40.859696,-73.905305
961,5/6,266.62,40.760084,-73.899086
962,5/6,266.62,40.760084,-73.899086
963,5/6,266.62,40.748068,-73.880009
964,5/6,266.62,40.817835,-73.954845
965,5/6,266.62,40.612548,-74.000732
966,5/6,266.62,40.662746,-73.885118
967,5/6,266.62,40.608257,-73.749229
968,5/6,266.62,40.608257,-73.749229
969,5/6,266.62,40.614681,-74.082598
970,5/6,266.62,40.614681,-74.082598
971,5/6,266.62,40.614681,-74.082598
972,5/6,266.62,40.672457,-73.741614
973,5/6,266.62,40.537999,-74.223796
974,5/6,266.62,40.537999,-74.223796
975,5/7,266.48,40.739853,-74.005734
976,5/7,266.48,40.702344,-73.791209
977,5/7,266.48,40.700636,-73.986594
978,5/7,266.48,40.770607,-73.779699
979,5/7,266.48,40.770607,-73.779699
980,5/7,266.48,40.770607,-73.779699
981,5/7,266.48,40.770607,-73.779699
982,5/7,266.48,40.815422,-73.898468
983,5/7,266.48,40.815422,-73.898468
984,5/7,266.48,40.698357,-73.996314
985,5/7,266.48,40.698357,-73.996314
986,5/7,266.48,40.585483,-74.163161
987,5/7,266.48,40.585483,-74.163161
988,5/8,266.49,40.644623,-73.903112
989,5/8,266.49,40.644623,-73.903112
990,5/8,266.49,40.644623,-73.903112
991,5/8,266.49,40.668799,-73.863390
992,5/8,266.49,40.636621,-73.958086
993,5/8,266.49,40.636621,-73.958086
994,5/9,266.48,40.640278,-74.087985
995,5/9,266.48,40.824920,-73.902775
996,5/9,266.48,40.595125,-73.759341
997,5/9,266.48,40.656867,-73.881431
998,5/9,266.48,40.673365,-73.908436
999,5/9,266.48,40.673365,-73.908436
1000,5/9,266.48,40.673365,-73.908436
1001,5/9,266.48,40.600912,-74.136774
1002,5/9,266.48,40.600912,-74.136774
1003,5/9,266.48,40.600912,-74.136774
1004,5/9,266.48,40.776653,-73.948170
1005,5/9,266.48,40.636288,-74.134287
1006,5/9,266.48,40.636288,-74.134287
1007,5/9,266.48,40.795924,-73.937436
1008,5/9,266.48,40.795924,-73.937436
1009,5/9,266.48,40.838289,-73.912162
1010,5/10,266.53,40.734795,-73.990778
1011,5/11,266.45,40.816084,-73.866916
1012,5/11,266.45,40.816084,-73.866916
1013,5/11,266.45,40.670590,-73.909860
1014,5/11,266.45,40.636579,-74.165052
1015,5/11,266.45,40.701595,-73.940224
1016,5/12,266.27,40.640372,-74.131564
1017,5/13,266.3,40.672569,-73.840251
1018,5/13,266.3,40.642815,-74.077151
1019,5/13,266.3,40.665994,-73.866911
1020,5/13,266.3,40.665994,-73.866911
1021,5/13,266.3,40.665387,-73.903596
1022,5/13,266.3,40.665387,-73.903596
1023,5/13,266.3,40.665387,-73.903596
1024,5/13,266.3,40.665387,-73.903596
1025,5/13,266.3,40.640976,-73.982337
1026,5/13,266.3,40.836013,-73.892198
1027,5/13,266.3,40.836013,-73.892198
1028,5/13,266.3,40.822858,-73.864410
1029,5/13,266.3,40.822619,-73.866017
1030,5/13,266.3,40.674934,-73.927231
1031,5/13,266.3,40.811537,-73.942651
1032,5/14,266.32,40.703060,-73.950418
1033,5/14,266.32,40.703060,-73.950418
1034,5/14,266.32,40.631758,-74.151212
1035,5/14,266.32,40.635541,-74.133715
1036,5/14,266.32,40.692358,-73.942807
1037,5/14,266.32,40.610318,-73.753042
1038,5/14,266.32,40.828951,-73.905002
1039,5/14,266.32,40.616454,-73.995947
1040,5/14,266.32,40.616454,-73.995947
1041,5/14,266.32,40.616454,-73.995947
1042,5/15,266.36,40.883125,-73.832713
1043,5/16,266.34,40.639715,-74.139099
1044,5/16,266.34,40.639715,-74.139099
1045,5/16,266.34,40.639715,-74.139099
1046,5/17,266.27,40.878934,-73.904795
1047,5/17,266.27,40.878934,-73.904795
1048,5/17,266.27,40.878934,-73.904795
1049,5/17,266.27,40.672136,-73.910243
1050,5/17,266.27,40.672136,-73.910243
1051,5/17,266.27,40.672136,-73.910243
1052,5/17,266.27,40.885278,-73.846102
1053,5/17,266.27,40.636014,-73.895055
1054,5/17,266.27,40.636014,-73.895055
1055,5/18,266.36,40.884805,-73.845210
1056,5/18,266.36,40.818937,-73.845532
1057,5/18,266.36,40.885177,-73.846338
1058,5/18,266.36,40.885177,-73.846338
1059,5/18,266.36,40.570170,-74.108648
1060,5/18,266.36,40.886424,-73.844083
1061,5/19,266.28,40.637616,-74.138952
1062,5/19,266.28,40.667559,-73.905924
1063,5/19,266.28,40.637693,-74.138828
1064,5/19,266.28,40.637693,-74.138828
1065,5/19,266.28,40.637693,-74.138828
1066,5/20,266.29,40.727565,-73.977268
1067,5/20,266.29,40.727683,-73.746044
1068,5/20,266.29,40.665075,-73.907978
1069,5/20,266.29,40.725796,-73.942636
1070,5/20,266.29,40.725796,-73.942636
1071,5/20,266.29,40.725796,-73.942636
1072,5/20,266.29,40.725796,-73.942636
1073,5/20,266.29,40.725796,-73.942636
1074,5/20,266.29,40.725796,-73.942636
1075,5/20,266.29,40.701819,-74.011201
1076,5/20,266.29,40.573008,-73.993833
1077,5/20,266.29,40.573008,-73.993833
1078,5/20,266.29,40.573008,-73.993833
1079,5/21,266.25,40.865430,-73.867361
1080,5/21,266.25,40.748577,-74.001483
1081,5/21,266.25,40.692483,-73.795984
1082,5/21,266.25,40.701840,-74.011169
1083,5/22,266.21,40.887173,-73.842393
1084,5/22,266.21,40.735116,-73.993302
1085,5/22,266.21,40.787969,-73.938220
1086,5/22,266.21,40.635098,-73.896482
1087,5/22,266.21,40.635098,-73.896482
1088,5/22,266.21,40.635098,-73.896482
1089,5/23,266.13,40.639181,-73.912041
1090,5/23,266.13,40.639181,-73.912041
1091,5/23,266.13,40.639181,-73.912041
1092,5/23,266.13,40.797006,-73.964885
1093,5/23,266.13,40.691844,-73.741858
1094,5/23,266.13,40.691844,-73.741858
1095,5/23,266.13,40.691844,-73.741858
1096,5/23,266.13,40.691844,-73.741858
1097,5/23,266.13,40.691844,-73.741858
1098,5/23,266.13,40.691844,-73.741858
1099,5/23,266.13,40.691844,-73.741858
1100,5/23,266.13,40.691844,-73.741858
1101,5/23,266.13,40.634998,-74.137356
1102,5/23,266.13,40.634998,-74.137356
1103,5/23,266.13,40.634998,-74.137356
1104,5/23,266.13,40.735116,-73.993302
1105,5/24,266.2,40.648872,-73.892506
1106,5/24,266.2,40.655612,-73.883956
1107,5/24,266.2,40.655612,-73.883956
1108,5/24,266.2,40.655612,-73.883956
1109,5/24,266.2,40.655612,-73.883956
1110,5/24,266.2,40.655612,-73.883956
1111,5/24,266.2,40.655612,-73.883956
1112,5/24,266.2,40.655612,-73.883956
1113,5/25,266.09,40.731340,-73.982566
1114,5/25,266.09,40.595092,-73.982232
1115,5/25,266.09,40.812748,-73.946330
1116,5/26,266.08,40.719302,-73.975461
1117,5/26,266.08,40.689952,-73.981394
1118,5/27,266.09,40.821167,-73.942880
1119,5/27,266.09,40.623189,-74.163886
1120,5/28,266.13,40.656212,-73.887312
1121,5/28,266.13,40.799363,-73.959085
1122,5/28,266.13,40.772357,-73.946694
1123,5/29,266.14,40.573613,-74.000675
1124,5/29,266.14,40.573613,-74.000675
1125,5/29,266.14,40.573613,-74.000675
1126,5/29,266.14,40.573613,-74.000675
1127,5/29,266.14,40.573613,-74.000675
1128,5/29,266.14,40.885437,-73.846062
1129,5/29,266.14,40.574955,-73.992542
1130,5/29,266.14,40.574955,-73.992542
1131,5/29,266.14,40.832798,-73.913615
1132,5/29,266.14,40.747479,-73.976440
1133,5/30,266.25,40.734795,-73.990778
1134,5/30,266.25,40.637505,-74.138115
1135,5/30,266.25,40.614681,-74.082598
1136,5/30,266.25,40.614681,-74.082598
1137,5/30,266.25,40.885458,-73.847204
1138,5/30,266.25,40.634539,-74.165872
1139,5/30,266.25,40.638236,-74.136890
1140,5/31,266.16,40.849059,-73.933543
1141,5/31,266.16,40.810440,-73.935478
1142,5/31,266.16,40.774261,-73.945305
1143,5/31,266.16,40.774261,-73.945305
1144,6/1,266.21,40.632262,-74.137669
1145,6/1,266.21,40.630582,-74.105700
1146,6/1,266.21,40.671779,-73.906180
1147,6/1,266.21,40.595471,-73.747063
1148,6/1,266.21,40.875819,-73.865110
1149,6/2,266.29,40.664093,-73.909308
1150,6/2,266.29,40.886106,-73.842656
1151,6/2,266.29,40.812111,-73.945924
1152,6/2,266.29,40.812111,-73.945924
1153,6/3,266.21,40.635345,-74.135214
1154,6/3,266.21,40.788367,-73.974546
1155,6/3,266.21,40.656597,-73.930926
1156,6/3,266.21,40.885278,-73.846102
1157,6/3,266.21,40.885278,-73.846102
1158,6/3,266.21,40.850734,-73.884144
1159,6/3,266.21,40.850078,-73.884427
1160,6/3,266.21,40.756876,-73.967385
1161,6/3,266.21,40.788002,-73.938250
1162,6/4,266.22,40.608945,-73.980704
1163,6/4,266.22,40.608945,-73.980704
1164,6/4,266.22,40.608945,-73.980704
1165,6/4,266.22,40.810748,-73.937305
1166,6/5,266.24,40.772881,-73.962684
1167,6/5,266.24,40.820201,-73.825377
1168,6/5,266.24,40.820327,-73.850655
1169,6/5,266.24,40.650496,-73.897979
1170,6/5,266.24,40.650496,-73.897979
1171,6/6,266.08,40.725252,-73.990595
1172,6/6,266.08,40.725252,-73.990595
1173,6/6,266.08,40.654608,-73.942281
1174,6/6,266.08,40.646657,-74.088944
1175,6/6,266.08,40.841234,-73.909410
1176,6/6,266.08,40.631993,-73.896353
1177,6/6,266.08,40.631993,-73.896353
1178,6/6,266.08,40.639784,-73.893568
1179,6/7,266.08,40.633958,-74.136132
1180,6/7,266.08,40.636380,-74.119137
1181,6/7,266.08,40.633958,-74.136132
1182,6/7,266.08,40.674646,-73.848129
1183,6/7,266.08,40.674646,-73.848129
1184,6/7,266.08,40.818132,-73.895663
1185,6/7,266.08,40.818132,-73.895663
1186,6/8,266.05,40.886298,-73.841864
1187,6/8,266.05,40.886298,-73.841864
1188,6/8,266.05,40.886298,-73.841864
1189,6/8,266.05,40.672229,-73.909039
1190,6/8,266.05,40.671960,-73.910888
1191,6/8,266.05,40.671960,-73.910888
1192,6/8,266.05,40.672229,-73.909039
1193,6/8,266.05,40.672229,-73.909039
1194,6/8,266.05,40.672229,-73.909039
1195,6/8,266.05,40.671960,-73.910888
1196,6/8,266.05,40.817090,-73.869316
1197,6/10,265.96,40.820898,-73.920244
1198,6/10,265.96,40.823034,-73.918492
1199,6/10,265.96,40.634583,-73.938240
1200,6/10,265.96,40.639435,-73.901702
1201,6/11,265.94,40.630770,-73.886433
1202,6/11,265.94,40.630770,-73.886433
1203,6/11,265.94,40.573686,-74.000053
1204,6/11,265.94,40.796452,-73.965294
1205,6/12,265.91,40.832287,-73.916022
1206,6/12,265.91,40.653138,-73.945520
1207,6/12,265.91,40.821976,-73.919006
1208,6/12,265.91,40.817369,-73.849893
1209,6/12,265.91,40.833634,-73.929220
1210,6/12,265.91,40.573686,-74.000053
1211,6/12,265.91,40.573686,-74.000053
1212,6/12,265.91,40.674973,-74.005765
1213,6/13,265.85,40.782737,-73.947012
1214,6/13,265.85,40.815158,-73.922474
1215,6/13,265.85,40.633601,-74.154719
1216,6/13,265.85,40.695961,-73.979845
1217,6/13,265.85,40.805248,-73.934689
1218,6/14,265.89,40.832692,-73.906319
1219,6/14,265.89,40.634491,-74.132902
1220,6/14,265.89,40.745039,-73.972558
1221,6/14,265.89,40.595213,-73.751255
1222,6/14,265.89,40.595213,-73.751255
1223,6/14,265.89,40.595213,-73.751255
1224,6/14,265.89,40.658308,-73.881826
1225,6/14,265.89,40.822611,-73.917138
1226,6/14,265.89,40.695731,-73.973913
1227,6/14,265.89,40.631917,-73.888979
1228,6/14,265.89,40.631917,-73.888979
1229,6/15,265.88,40.861416,-73.860815
1230,6/15,265.88,40.669518,-73.905438
1231,6/16,265.99,40.636633,-74.087148
1232,6/16,265.99,40.656543,-73.736638
1233,6/16,265.99,40.674003,-73.818797
1234,6/16,265.99,40.803167,-73.939040
1235,6/17,265.98,40.804265,-73.919297
1236,6/17,265.98,40.886372,-73.845510
1237,6/17,265.98,40.839121,-73.875810
1238,6/17,265.98,40.654325,-73.921668
1239,6/17,265.98,40.630770,-73.886433
1240,6/17,265.98,40.630770,-73.886433
1241,6/17,265.98,40.630770,-73.886433
1242,6/18,265.97,40.842642,-73.851794
1243,6/18,265.97,40.821976,-73.919006
1244,6/18,265.97,40.578224,-74.000836
1245,6/19,266.05,40.636496,-74.117915
1246,6/19,266.05,40.636496,-74.117915
1247,6/19,266.05,40.711711,-73.992523
1248,6/19,266.05,40.644451,-73.984403
1249,6/19,266.05,40.644451,-73.984403
1250,6/19,266.05,40.643578,-73.986738
1251,6/19,266.05,40.821060,-73.918083
1252,6/19,266.05,40.640371,-73.897020
1253,6/20,266.08,40.577365,-73.990829
1254,6/20,266.08,40.826660,-73.869176
1255,6/22,266.08,40.821060,-73.918083
1256,6/22,266.08,40.670535,-73.906055
1257,6/23,266.08,40.664940,-73.902403
1258,6/23,266.08,40.686693,-73.787673
1259,6/23,266.08,40.683335,-73.956112
1260,6/23,266.08,40.683335,-73.956112
1261,6/23,266.08,40.774397,-73.991180
1262,6/23,266.08,40.820972,-73.892763
1263,6/24,266.02,40.670554,-73.906098
1264,6/24,266.02,40.694034,-73.956340
1265,6/24,266.02,40.694034,-73.956340
1266,6/24,266.02,40.614389,-74.083854
1267,6/24,266.02,40.603103,-73.998954
1268,6/24,266.02,40.603103,-73.998954
1269,6/24,266.02,40.886859,-73.842106
1270,6/24,266.02,40.886859,-73.842106
1271,6/25,266.04,40.821976,-73.919006
1272,6/25,266.04,40.655778,-73.923319
1273,6/25,266.04,40.655778,-73.923319
1274,6/25,266.04,40.655778,-73.923319
1275,6/25,266.04,40.666207,-73.944698
1276,6/26,266.01,40.841307,-73.910107
1277,6/26,266.01,40.885021,-73.845241
1278,6/26,266.01,40.885021,-73.845241
1279,6/26,266.01,40.885021,-73.845241
1280,6/27,265.96,40.606580,-73.755744
1281,6/27,265.96,40.810870,-73.936688
1282,6/27,265.96,40.808988,-73.927389
1283,6/29,265.91,40.819943,-73.919340
1284,6/29,265.91,40.631981,-74.162857
1285,6/30,265.86,40.633524,-74.161671
1286,6/30,265.86,40.633524,-74.161671
1287,7/1,265.83,40.652815,-73.894961
1288,7/1,265.83,40.652815,-73.894961
1289,7/1,265.83,40.643182,-73.901498
1290,7/1,265.83,40.643182,-73.901498
1291,7/1,265.83,40.835740,-73.905778
1292,7/1,265.83,40.611106,-73.994593
1293,7/2,265.88,40.636014,-73.895055
1294,7/2,265.88,40.835650,-73.907170
1295,7/2,265.88,40.657879,-73.896138
1296,7/2,265.88,40.657879,-73.896138
1297,7/2,265.88,40.811260,-73.949662
1298,7/2,265.88,40.811260,-73.949662
1299,7/2,265.88,40.837874,-73.905894
1300,7/3,265.9,40.639647,-73.954167
1301,7/3,265.9,40.672060,-73.925250
1302,7/4,265.82,40.732067,-73.987028
1303,7/4,265.82,40.887034,-73.844303
1304,7/4,265.82,40.835656,-73.904123
1305,7/4,265.82,40.685888,-73.917272
1306,7/5,265.8,40.886494,-73.845885
1307,7/5,265.8,40.829943,-73.937419
1308,7/5,265.8,40.834773,-73.907115
1309,7/5,265.8,40.594949,-73.788109
1310,7/5,265.8,40.837040,-73.905692
1311,7/5,265.8,40.834445,-73.907911
1312,7/5,265.8,40.659612,-73.937518
1313,7/5,265.8,40.659612,-73.937518
1314,7/6,265.73,40.599008,-73.977756
1315,7/6,265.73,40.730052,-73.987554
1316,7/6,265.73,40.730052,-73.987554
1317,7/6,265.73,40.730052,-73.987554
1318,7/6,265.73,40.730052,-73.987554
1319,7/6,265.73,40.730052,-73.987554
1320,7/6,265.73,40.674794,-73.937503
1321,7/6,265.73,40.690163,-73.971928
1322,7/6,265.73,40.690243,-73.971576
1323,7/6,265.73,40.883125,-73.832713
1324,7/7,265.8,40.877026,-73.865862
1325,7/7,265.8,40.834842,-73.907488
1326,7/7,265.8,40.787251,-73.941318
1327,7/7,265.8,40.789133,-73.939960
1328,7/8,265.97,40.848998,-73.916452
1329,7/8,265.97,40.835439,-73.942937
